"X","C1","C2","Ylin1","Ylin2","Ylin3","Ylin4","Ybin1","Ybin2","Ybin3","Ybin4","Ybin5"
0,-0.794478768082781,-1.38916989485559,-1.12133923396683,-0.107343712424602,-1.59127434478866,-0.385270218145906,1,0,1,1,0
1,-0.92248272728868,-0.0891699611853185,-0.290253933950989,-1.48736097643023,-1.9055692335407,1.42504727532533,0,0,0,0,0
0,0.474890856409929,1.14026485730874,-1.71185949389882,1.04514614999813,0.341287256644983,0.643233560540304,1,0,1,1,1
0,0.27258145066238,0.303038180018538,0.00485991016736651,0.330891332107411,0.24720215989196,0.847535762361037,0,0,1,1,0
0,-0.657100849668938,-0.0581816848671388,-0.714499806793981,-0.854227316862539,0.0733851388000118,NA,0,0,0,1,0
1,-0.424947755093107,0.10861419800332,-1.60974624513232,-0.967803870619676,-0.459039397656609,-1.10535369738351,0,1,1,1,1
0,-0.171398616366735,-0.534478954802141,1.22140317463871,0.853592736317263,-0.985554025480084,0.567057369436747,0,1,1,0,0
1,-0.920076921147707,0.343062789816772,-0.0373668592255342,1.29222808642498,0.935451055071975,-0.148772509042965,0,0,0,0,0
1,-1.29070337223161,-1.29660561078781,1.81572694609064,0.00395090419145501,0.620634360343232,-0.643506792535595,0,1,1,0,1
0,0.485164233961669,2.02186640089856,-1.99733501028679,-0.451112148189155,-0.0752484731105601,-0.743604498238931,0,1,1,0,0
0,0.655731767046771,1.38435544170004,-0.335004852471159,1.09269812304849,1.83404667154796,-0.275659271080343,0,0,1,1,1
1,-0.410205619901063,-0.126519169616103,-0.234316034590898,-0.824491483633331,1.46543083681619,-0.537615264388801,1,1,0,0,0
0,-0.852986026156026,0.253198469757272,-0.921380902809476,-0.0661585020387174,-1.85027382540601,0.221971196787844,1,1,0,0,1
1,0.394858636180329,0.207967210839632,0.971004375552975,1.22337937989561,0.303374983625924,1.97329360502319,0,1,1,0,1
0,-1.69847716336009,0.646350703299229,-0.901164961827195,0.577598497428984,-0.93606562668355,0.165858670840823,0,0,1,1,0
0,-0.00709581424873885,-0.407900251732956,-0.902426350119543,-1.34933689779657,0.184554417811295,-0.215134571196496,0,1,1,0,0
1,1.17143425119877,2.66212617538719,0.858503514745928,1.96593664295832,0.540257471954465,-1.49437929827368,1,0,1,1,0
0,-1.60505567062688,0.0154902116165246,0.150841718321595,0.156793494346533,-0.637003562370106,0.249670884582472,1,0,0,1,1
1,-1.32386767683061,-0.314726503061342,0.196599252475598,1.32302023304907,-0.65928014786835,-0.279995414120215,0,0,0,1,1
0,-0.272419276544596,0.392783918549878,1.21586489178474,0.339488219015895,1.03715652873366,0.549359283602748,0,1,1,0,0
0,-1.45859757235786,-0.636364794066237,1.93297882021605,0.855821945456427,1.12544997934881,0.875662785958206,1,1,0,0,1
0,0.757084962421049,0.156401897940275,-1.42137359756514,0.372976890259684,-0.0225875167226702,-0.703939549627566,0,0,0,0,0
0,-1.49239854027587,-0.290866520298558,-1.32655273445527,-0.678363135626415,-0.961049592561294,-0.620203216703188,0,1,0,1,1
1,1.1132921192195,0.798538204947449,-0.909750673880633,1.18656436841993,-0.304672126055087,-0.707681159627507,0,0,1,0,1
0,1.40044163867994,-0.299259946974275,-1.9146852591863,0.330640071085663,-0.588926279346214,-0.272682490871198,1,0,0,0,0
0,0.269500961660935,1.18341094024177,-0.306381101376474,-1.43505086571782,0.484493823604552,0.868997648601494,0,1,0,0,1
1,0.442936120143707,0.369086539197018,-0.553036178205098,1.03402330263509,1.83324901018908,-0.310897628874656,1,0,0,1,0
0,0.609567354382137,0.571486189163598,-1.07708967707193,0.0217429899875791,1.76900114079599,0.507100595248161,1,1,1,1,1
1,0.0165700150615305,-0.525301051426678,1.24414946419182,0.411529439947847,0.309743694413173,2.00456407491814,0,0,0,NA,1
1,0.456216100115484,0.00374579897070718,0.627154649985299,-1.03343240908191,1.38994770388485,1.26176636371943,0,1,1,1,0
1,0.0433882469275297,0.444135064035798,1.27645843517258,1.16031548547017,-0.366279618996964,-0.154872524046754,0,1,1,0,1
0,-1.93180027019983,-0.502817281138385,-1.2734201675559,-0.552222560667079,0.354845513574682,-1.53578007049619,1,1,0,0,1
0,0.466374753941005,-0.455001654303988,0.366516734147918,-0.786914345267195,-0.777130563186348,0.0301759599397879,1,0,0,1,1
0,-0.386249139803269,1.68044829432808,1.90037971415052,1.41951002018376,0.855124500663041,0.870557668807241,0,0,0,1,0
1,0.600537405875729,0.343325706922151,-1.15410382572632,-0.13399483356906,-0.47645374636979,-0.120870779500627,1,1,1,0,1
1,0.187396647707267,-1.38050194361509,-0.638922976039062,-1.1337099248641,-1.30612773151343,0.0193770545717286,0,1,0,1,0
0,-1.6529146447424,-1.33293057822246,-0.759945234320027,0.353799449459066,-1.35416953298774,-0.00831801364411096,0,0,0,0,1
1,0.824371020794004,-0.503064147966438,0.548831362829554,-1.22725695393391,0.402901957763321,0.636915317997887,0,0,1,0,1
1,0.694479800969153,0.370446196505051,1.68065295421293,0.145539198156013,-0.278921997709906,0.913924727232489,1,0,0,0,1
0,-0.0124116515737238,-1.33871114174212,-0.32694005011674,-0.590699836463258,-1.52305537133013,-1.18108785738226,0,0,0,0,0
0,0.245571530921313,-0.456553847868151,1.65112648873384,0.332630563007613,-0.572770944591596,0.242120474625599,1,1,0,1,0
0,-1.59118833307854,0.371853734026136,-1.47051043894216,-0.347547892829663,0.724106134762455,0.804537520943772,1,1,1,0,0
1,1.62257714876456,0.716169119280029,1.08522647506604,0.751355115449179,-0.215199140718433,0.165820764369928,1,1,0,0,0
1,3.06398001400995,1.04539695248202,-1.36083432366156,2.36725578285741,-0.0333999721809351,0.318171050405982,0,0,1,1,1
1,2.16893678159498,0.558223615920167,-1.11089238169918,-1.13381669945923,-0.648803166263655,2.3034246633651,0,1,0,0,0
1,0.0762744298502774,-0.535657994155653,0.957676789862404,2.16193942396558,-0.11074800003031,1.18110145806469,0,0,1,1,1
0,-1.06522777062065,-0.408850572609123,-0.717340480004836,-0.729620670593145,-0.377787491687956,-1.23197769077099,0,0,0,0,1
0,-0.477066275303924,-0.153900389105103,-0.517434335866067,1.38996373667795,0.610869410699461,-0.329294364420886,1,0,0,1,1
0,-2.12280857567005,1.00438016412547,-1.3843143355311,0.160283257331014,1.19429324996407,-0.324164279501223,0,0,1,0,1
0,1.07101646288536,-0.539791847811334,-0.0320736944157953,-1.25840521030679,-1.92884909695974,-0.0372820091438303,0,0,1,0,1
1,0.265882999391176,0.794496802864896,0.463372678294627,0.572810915425005,1.98205016930536,0.555149419656785,0,0,0,1,0
0,-0.0817332162843867,0.324146431270328,1.25752993322299,-2.19194089646824,1.73578543175305,-0.493711728358761,1,0,0,0,0
0,2.16449031473721,0.727589655874022,2.33752881195805,-0.561945391161046,1.08640298924125,-0.807881432772915,0,1,1,1,0
0,1.99217789412465,-0.0466224799125413,-1.23448221789652,-0.185249131908098,-1.85753987622225,-0.324010296774825,0,0,1,0,0
1,0.271929979918939,0.218829522693715,-0.0476089661524332,-0.093562979242446,-0.0935005033662653,1.53134550161544,1,0,0,0,0
1,0.166675092592406,0.0240060426876841,0.848605340280369,0.146185861434086,-0.682887689321954,0.922765570744131,0,1,1,0,0
0,-0.0865852534736387,-0.140081132032709,0.314247505735641,0.0589241256272434,-0.38114989599589,-0.60484570944962,1,1,1,0,1
0,-0.748473391198025,-0.662734725032449,0.786127434323715,-0.443713589569105,0.190039864019194,-0.981968084806073,0,1,1,0,1
0,0.525963416485628,-0.349626527234981,0.0353116427854415,0.854116685269846,0.406260382505958,-0.080575970098788,0,0,0,0,1
0,-0.794344310279316,-0.628267600523886,0.182962384649952,-0.036044470314129,-0.333181270558386,-0.587303952376102,0,0,1,1,1
0,1.0773231725601,0.625620241884749,-0.625250770115241,-0.322208315550589,-1.64027016116617,-1.15889759717432,0,0,0,0,0
0,0.560993771937526,0.310390901907815,-0.186813868760732,-1.22501226311996,-0.451191385007834,-0.799062014500877,1,0,1,1,1
0,1.23246376458163,-1.21400550370414,-0.53362577891737,-1.67960326556049,0.361103804804143,-0.126534383022945,0,0,0,1,0
0,0.590514193996349,-0.363814518738541,-0.714711701020358,-0.335272467276219,0.0951279460832814,-1.00779355833529,0,1,1,1,0
1,-2.17471961144543,0.489945906477488,-1.95095294952753,-1.51270061149494,1.02972841875709,0.463344189084672,1,1,0,1,1
1,0.799222280315351,-0.00204758471129419,-2.25107421348866,0.0556078453033047,0.252574757354898,0.610800280395929,1,1,0,0,0
1,-0.553916994066407,-1.81580002166339,1.67755685647616,0.163572073989317,0.386572912817265,0.966244965032111,1,1,0,1,1
1,-0.210200126666477,0.639695804348748,2.11782767886251,1.44473791684592,1.77837339214432,1.60410457871321,1,1,1,1,1
1,NA,-0.655423324783806,-1.39235084371865,0.503417373373066,0.364703777804483,-0.55164348453904,0,1,0,1,1
1,0.933019967544684,1.50394025016722,0.00603114654696407,-1.35346413454571,-0.0316264654846939,-1.6610453201892,0,1,1,0,0
0,-0.376390849516909,-1.64779828491906,-1.3577471733111,0.402475578880947,0.0305731399034703,0.0265404153414382,1,0,0,1,1
1,1.18862885685023,-0.828218844068454,-0.0154188693600048,0.808287595976817,0.868400657194546,0.540442848735188,1,1,1,1,0
1,-0.218950744715079,-1.16092830705418,1.26849898641268,0.797553826151865,-0.0724226675824892,-1.11604150459686,0,0,1,0,1
0,NA,-1.38959387218647,0.135566318315458,-0.669595189057516,-1.20868661742643,-1.16283469238794,1,0,0,1,1
0,-2.3494216347255,-2.02710777943941,0.617432986889808,-0.175744579911961,0.441998406567713,-0.30283928048326,0,1,0,1,1
0,-0.121260455199088,1.60197040850676,-0.871204619385435,0.280829059761079,0.857264529407068,1.13943116472975,0,0,1,1,1
0,-1.51609317419734,-1.361827850383,-0.211924067194186,0.476683902852344,-0.900150126637851,0.870558170271955,1,1,0,1,1
0,0.175036900842868,-1.4404527840286,-1.90652681801696,0.26083263721267,0.419699298183769,-0.941952877283415,0,0,1,0,0
0,0.959216300631645,1.53966907151799,0.665251247881806,1.30964708944364,-1.06173058637871,-1.03676536391804,1,0,0,1,0
1,-1.62813286261787,1.80002398757799,-0.135098706537933,1.4421562523444,0.949385971190303,1.82114214881555,1,1,0,1,1
1,1.17777090733067,-0.99860537989825,0.752924277554157,0.434661030308071,0.0338728517632298,-0.668417058814101,1,0,1,1,0
